EventID,Prediction
516,0.84725
517,-0.30143
518,-1.0209
519,0.14537
520,-1.2637
521,-0.43174
522,0.22589
523,-0.0029458
524,-0.5281
525,-0.92172
526,0.35981
527,0.81822
528,-2.8274
529,0.79149
530,0.20144
531,1.2292
532,0.21289
533,0.42242
534,0.20624
535,1.1279
536,0.38417
537,-0.79199
538,-0.33296
539,1.0321
540,1.1428
541,-0.3206
542,0.25268
543,0.65591
544,0.40112
545,-0.15295
546,0.70284
547,0.58752
548,-0.42597
549,1.7133
550,-0.98956
551,0.1996
552,-1.2513
553,0.18284
554,1.3759
555,0.59904
556,0.13494
557,0.65733
558,0.32824
559,0.6965
560,0.55241
561,0.79999
562,1.1192
563,0.66154
564,0.025236
565,-0.018428
566,0.42668
567,-0.14008
568,0.050689
569,0.6465
570,0.47678
571,0.89266
572,-0.036851
573,0.12103
574,-0.12928
575,-2.2588
576,1.0515
577,1.6469
578,0.60327
579,-0.36297
580,0.93325
581,0.61888
582,1.376
583,-1.2094
584,0.20457
585,0.59556
586,1.5435
587,0.80055
588,1.1632
589,1.0037
590,-0.33787
591,1.0565
592,-0.50652
593,0.17141
594,-1.0695
595,0.42082
596,-2.2145
597,0.57231
598,0.62498
599,0.48809
600,0.44478
601,1.0895
602,0.41624
603,0.96067
604,-1.5563
605,0.93385
606,1.1788
607,0.81093
608,1.1296
609,0.35487
610,0.7315
611,-0.52585
612,0.40811
613,0.35385
614,-0.37897
615,-0.3075
616,0.027098
617,1.7404
618,-0.41428
619,1.0922
620,0.70047
621,0.23234
622,0.36382
623,0.71985
624,1.397
625,0.45644
626,0.08301
627,-0.17162
628,-0.2987
629,0.43741
630,0.76163
631,0.98986
632,1.5096
633,0.040852
634,-0.35924
635,1.0338
636,-0.038404
637,-0.23701
638,-0.09104
639,0.088595
640,0.26842
641,0.772
642,0.07831
643,1.349
644,0.61536
645,1.5387
646,-2.7981
647,0.69341
648,-0.38042
649,-0.55285
650,1.5202
651,3.542
652,0.34182
653,1.253
654,0.81919
655,0.33926
656,1.9157
657,0.75293
658,0.61173
659,0.67733
660,0.68205
661,0.54915
662,0.21451
663,1.1571
664,-0.59416
665,0.46333
666,0.25411
667,1.275
668,0.82771
669,0.082019
670,1.0842
671,0.55465
672,-0.21604
673,0.65336
674,0.93664
675,1.1299
676,0.282
677,0.65666
678,0.093431
679,1.2532
680,0.75473
681,-0.021255
682,1.3975
683,0.42966
684,1.3374
685,0.08278
686,-0.30272
687,-0.13585
688,-0.31587
689,-1.0038
690,1.4147
691,-0.020229
692,0.67351
693,0.71103
694,0.14713
695,-2.4209
696,2.2027
697,0.4575
698,-2.277
699,1.089
700,0.1724
701,-0.038246
702,0.52759
703,-0.65975
704,-0.99394
705,0.48101
706,0.5878
707,1.5931
708,-1.2759
709,-0.17009
710,-0.2434
711,1.0618
712,0.52559
713,-0.17918
714,0.57997
715,0.048862
716,-2.4045
717,-1.6794
718,0.11907
719,0.0096217
720,-1.5713
721,1.2564
722,0.66461
723,0.76564
724,0.51553
725,0.50728
726,2.1037
727,0.90369
728,0.56091
729,1.2171
730,1.2797
731,0.52925
732,0.38251
733,0.52958
734,0.87395
735,1.0109
736,1.0393
737,-3.9275
738,0.21314
739,0.74359
740,0.71651
741,-0.15972
742,1.8619
743,-0.28112
744,-0.91569
745,-0.55768
746,0.73576
747,0.20346
748,0.99224
749,-1.0305
750,0.8346
751,0.79511
752,0.072607
753,1.2751
754,0.15553
755,0.60507
756,1.1125
757,-2.9726
758,0.37311
759,0.76066
760,-0.52193
761,1.8147
762,0.65239
763,0.40694
764,-0.083437
765,-0.044028
766,-0.24256
767,0.59811
768,0.34966
769,0.92303
770,-0.39878
771,0.0047953
772,1.9749
773,1.3217
774,1.0293
775,0.70351
776,0.60076
777,-0.25467
778,1.4883
779,-0.72049
780,-0.72795
781,0.90555
782,0.41894
783,1.9511
784,-2.0671
785,0.84574
786,1.0271
787,-0.060675
788,1.0405
789,-0.64021
790,0.33497
791,0.29868
792,0.36462
793,0.017231
794,-0.64363
795,0.85686
796,-0.52139
797,-0.1214
798,1.3544
799,0.90565
800,0.48565
801,-0.22372
802,-0.32198
803,0.39288
804,2.3638
805,-1.0616
806,0.6423
807,-1.1369
808,0.52234
809,0.35787
810,0.82998
811,0.68706
812,3.2849
813,0.78618
814,0.29164
815,0.5799
816,1.0741
817,0.88621
818,-0.52809
819,0.96953
820,-0.74538
821,1.0945
822,0.95284
823,-0.41625
824,0.56388
825,0.61709
826,0.29221
827,0.39922
828,0.15694
829,0.82539
830,0.22911
831,1.2093
832,0.79533
833,0.11707
834,1.6383
835,-0.055801
836,-0.43049
837,-0.56567
838,-0.51624
839,1.8487
840,-1.5282
841,-2.0128
842,-0.2404
843,-0.25207
844,0.31876
845,0.83474
846,0.85245
847,0.10709
848,0.63265
849,-0.74941
850,-0.043145
851,1.7009
852,0.79859
853,-0.32934
854,0.57862
855,1.4746
856,-0.25061
857,-2.2667
858,-0.41506
859,1.1793
860,-0.78336
861,0.84028
862,-1.3047
863,0.85938
864,-0.00045588
865,-0.1332
866,-0.082389
867,1.7398
868,0.40442
869,-1.0217
870,0.51339
871,0.83674
872,0.52778
873,-0.58213
874,1.5444
875,0.1544
876,1.2879
877,-0.10475
878,0.59531
879,0.70039
880,-0.45792
881,0.77395
882,0.69091
883,-0.15868
884,-0.54559
885,1.1108
886,0.76968
887,-0.26547
888,-1.1308
889,0.4815
890,0.83974
891,-0.024485
892,-0.4022
893,0.25587
894,0.72359
895,0.57764
896,0.29262
897,1.1291
898,-1.0895
899,2.1145
900,1.2931
901,0.74118
902,0.41884
903,0.53944
904,0.67505
905,-0.070831
906,0.26467
907,-0.022483
908,0.97768
909,0.45721
910,1.1767
911,0.48381
912,1.0919
913,0.071418
914,0.97188
915,-0.67695
916,1.5013
917,0.69327
918,-0.39988
919,0.33298
920,0.68261
921,1.6877
922,0.45636
923,0.59354
924,-0.48945
925,1.0587
926,0.30013
927,0.59265
928,-0.070532
929,-0.56396
930,0.85675
931,0.22122
932,-2.0378
933,0.51535
934,-1.5743
935,0.68797
936,0.3672
937,0.9784
938,-3.0601
939,-0.084111
940,1.7207
941,0.83293
942,0.27396
943,0.69803
944,-1.3128
945,-0.22856
946,0.43204
947,-2.2834
948,0.43257
949,-0.62917
950,-0.82054
951,0.73122
952,0.32601
953,-0.58864
954,0.57999
955,0.45996
956,1.5333
957,0.67623
958,0.35524
959,-0.52005
960,0.56257
961,0.43404
962,-1.4746
963,0.26506
964,0.78579
965,0.95162
966,-0.070402
967,-0.83051
968,0.91352
969,0.83994
970,0.8793
971,-2.6036
972,1.1238
973,0.15433
974,0.79883
975,0.41522
976,0.89724
977,-1.1572
978,-1.0216
979,-0.22139
980,2.1147
981,0.57941
982,-0.93626
983,0.24385
984,0.04628
985,0.82393
986,0.30549
987,-0.26084
988,-0.4685
989,0.38623
990,-0.39907
991,1.4301
992,1.284
993,0.0038139
994,0.51006
995,0.25171
996,0.58424
997,-1.7019
998,-0.44751
999,0.34955
1000,-0.20803
1001,-0.31442
1002,0.60474
1003,0.95068
1004,0.70253
1005,1.6274
1006,0.41937
1007,0.96794
1008,-1.9795
1009,1.4486
1010,0.45937
1011,0.75142
1012,0.55567
1013,0.81412
1014,0.28529
1015,0.66455
1016,0.56404
1017,0.96895
1018,0.0059228
1019,-1.2303
1020,0.39619
1021,0.26607
1022,-2.8003
1023,0.40719
1024,0.71477
1025,0.74649
1026,0.63938
1027,0.91632
1028,-1.2265
1029,-1.0525
1030,0.4649
1031,1.4221
1032,0.37261
1033,1.651
1034,-0.77755
1035,1.6624
1036,-2.257
1037,1.909
1038,0.2197
1039,0.48121
1040,0.12749
1041,-0.0036207
1042,-0.81967
1043,0.75979
1044,1.0888
1045,2.0905
1046,0.099403
1047,0.21212
1048,-0.30395
1049,-0.59364
1050,2.0918
1051,1.891
1052,0.29146
1053,-0.53327
1054,-0.54436
1055,0.49596
1056,-2.7542
1057,-0.61146
1058,0.16154
1059,-2.1109
1060,-0.02323
1061,0.95113
1062,-5.8266
1063,-0.76031
1064,-0.69446
1065,1.0537
1066,0.60155
1067,1.4761
1068,0.68158
1069,0.83793
1070,-0.49229
1071,1.4343
1072,-0.70744
1073,-0.28712
1074,0.35773
1075,0.63916
1076,-0.43557
1077,-0.77327
1078,0.19537
1079,0.49803
1080,-0.48534
1081,0.33898
1082,-0.22172
1083,1.8164
1084,0.26477
1085,-0.94739
1086,0.31397
1087,0.42076
1088,0.44557
1089,0.42601
1090,0.5992
1091,-0.81336
1092,1.6797
1093,0.68376
1094,-2.4885
1095,0.25791
1096,-0.89587
1097,0.57935
1098,0.31246
1099,-0.0052554
1100,0.69604
1101,0.5587
1102,-0.48798
1103,-0.23521
1104,0.9591
1105,-0.64074
1106,0.90974
1107,-0.89496
1108,-0.97764
1109,-1.1309
1110,-0.23342
1111,0.66275
1112,0.39901
1113,0.40104
1114,-0.16229
1115,0.60142
1116,-2.2741
1117,0.87345
1118,-0.59555
1119,0.045509
1120,0.32826
1121,-0.20623
1122,0.0036186
1123,0.91576
1124,1.123
1125,1.0682
1126,0.51741
1127,0.089215
1128,1.797
1129,0.59801
1130,1.0569
1131,0.04146
1132,0.29363
1133,0.65603
1134,-0.369
1135,-0.16305
1136,0.50466
1137,0.74786
1138,0.44124
1139,1.0466
1140,0.60793
1141,0.45795
1142,-1.5825
1143,0.30833
1144,1.2645
1145,1.6742
1146,0.91374
1147,0.43756
1148,0.50571
1149,0.45026
1150,0.71766
1151,-0.47423
1152,1.5046
1153,-0.56512
1154,-0.41785
1155,-0.61371
1156,-1.0653
1157,-1.6511
1158,-0.59403
1159,0.16859
1160,1.0387
1161,0.057258
1162,-0.28337
1163,1.1345
1164,1.0275
1165,-2.1923
1166,0.86415
1167,-0.23704
1168,0.48562
1169,0.9324
1170,0.53272
1171,1.1551
1172,-0.55576
1173,0.97882
1174,0.85676
1175,0.79327
1176,0.44844
1177,0.81126
1178,0.53798
1179,0.53953
1180,0.92273
1181,-0.565
1182,-0.49992
1183,1.106
1184,0.16743
1185,0.22807
1186,0.6
1187,-0.15572
1188,2.5119
1189,0.35681
1190,-0.042956
1191,0.82412
1192,-0.51318
1193,1.5217
1194,-0.40855
1195,-2.7196
1196,1.0121
1197,0.9575
1198,0.10287
1199,-1.0981
1200,-0.72275
1201,0.84507
1202,0.85458
1203,1.0403
1204,0.24178
1205,-0.75225
1206,0.81692
1207,-0.57736
1208,0.27736
1209,0.76286
1210,-0.42327
1211,0.73699
1212,0.29176
1213,0.36172
1214,0.85263
1215,0.81705
1216,-0.5754
1217,0.3072
1218,1.5965
1219,0.94283
1220,0.50965
1221,-1.4208
1222,0.1954
1223,1.4075
1224,-0.83716
1225,-1.4159
1226,0.01383
1227,0.85438
1228,0.18698
1229,0.46056
1230,0.25859
1231,-0.88422
1232,0.42772
1233,0.13733
1234,0.243
1235,1.7826
1236,-1.2837
1237,0.99503
1238,0.59647
1239,1.0869
1240,0.28634
1241,0.99337
1242,0.55269
1243,0.74541
1244,1.0514
1245,0.22809
1246,-0.48896
1247,0.065329
1248,1.6904
1249,0.48087
1250,-0.71978
1251,-2.4652
1252,1.6278
1253,0.12914
1254,-0.35141
1255,0.20521
1256,0.96597
1257,0.38871
1258,-0.28381
1259,1.0922
1260,-0.99029
1261,1.1583
1262,-0.86418
1263,0.38448
1264,-1.3945
1265,0.26452
1266,0.49722
1267,-1.0952
1268,0.10366
1269,-0.595
1270,-0.083236
1271,0.29103
1272,-0.99308
1273,-1.5452
1274,3.5238
1275,0.95563
1276,-0.027526
1277,0.30266
1278,0.024564
1279,0.92875
1280,0.76614
1281,0.09606
1282,-0.62728
1283,1.3221
1284,0.66901
1285,-6.0802
1286,-1.4302
1287,-0.20294
1288,0.75427
1289,1.0291
1290,0.31613
1291,0.56653
1292,-0.033467
1293,0.00042641
1294,-0.12353
1295,0.54158
1296,-0.91891
1297,0.21892
1298,1.387
1299,0.46453
1300,-0.89525
1301,0.26935
1302,1.4835
1303,0.727
1304,-0.4609
1305,0.33595
1306,0.75021
1307,1.0707
1308,1.0887
1309,1.0293
1310,-0.27226
1311,0.59651
1312,-0.17776
1313,-0.043765
1314,-0.048801
1315,0.80096
1316,0.81638
1317,1.4688
1318,0.25281
1319,0.61243
1320,-2.0393
1321,-0.34361
1322,0.53776
1323,0.13062
1324,0.041469
1325,0.30163
1326,-1.2522
1327,-0.90304
1328,1.2481
1329,-1.6214
1330,1.5489
1331,0.28087
1332,1.1999
1333,0.5071
1334,-0.32458
1335,-0.65583
1336,1.2066
1337,0.022004
1338,-2.2435
1339,0.25261
1340,1.6355
1341,2.5899
1342,0.53376
1343,0.40998
1344,1.2313
1345,0.82359
1346,-0.82014
1347,-1.3156
1348,-1.6817
1349,0.4
1350,1.0878
1351,0.67191
1352,0.89489
1353,-0.20381
1354,0.38621
1355,-0.3246
1356,-2.3662
1357,1.3734
1358,0.69672
1359,2.1818
1360,2.4856
1361,0.23052
1362,-0.53632
1363,1.3883
1364,0.89617
1365,1.3352
1366,0.16618
1367,0.34175
1368,1.135
1369,2.2809
1370,-0.45963
1371,0.67873
1372,-0.10336
1373,0.086912
1374,0.78544
1375,-1.187
1376,0.71227
1377,-0.29471
1378,-0.36828
1379,0.36106
1380,-1.9031
1381,-0.76636
1382,1.2416
1383,0.82339
1384,1.3233
1385,0.38516
1386,0.58659
1387,-0.59555
1388,0.10025
1389,-0.66089
1390,-0.13633
1391,1.0303
1392,-1.6646
1393,-0.67899
1394,1.7228
1395,0.0076795
1396,1.0344
1397,1.1907
1398,-1.3708
1399,0.13054
1400,-0.13536
1401,-1.1338
1402,0.43072
1403,0.10264
1404,1.3929
1405,1.0591
1406,0.395
1407,0.59935
1408,1.5605
1409,0.49785
1410,0.6463
1411,-0.10982
1412,1.15
1413,0.021523
1414,-0.39899
1415,0.01221
1416,0.95914
1417,1.1677
1418,0.75443
1419,0.78514
1420,0.47094
1421,-1.1994
1422,0.65742
1423,0.5155
1424,-0.0943
1425,-0.46905
1426,0.70324
1427,0.4341
1428,0.27981
1429,0.032666
1430,1.7092
1431,-1.3417
1432,0.078475
1433,0.72216
1434,0.56318
1435,0.60231
1436,0.27426
1437,0.33401
1438,0.29651
1439,0.41451
1440,0.16628
1441,1.1919
1442,-0.77207
1443,0.3433
1444,0.34702
1445,-0.51691
1446,0.93099
1447,1.227
1448,1.0501
1449,0.78213
1450,-0.073686
1451,0.66482
1452,0.46362
1453,0.44455
1454,0.65483
1455,-3.1083
1456,0.86486
1457,0.45725
1458,0.335
1459,1.3216
1460,1.0448
1461,-1.1485
1462,1.2421
1463,0.6235
1464,-2.5335
1465,-0.15332
1466,0.58787
1467,-1.2743
1468,0.95538
1469,0.60692
1470,0.32105
1471,0.87603
1472,0.48182
1473,0.40833
1474,1.4244
1475,-0.4007
1476,0.72564
1477,-0.52003
1478,0.062271
1479,0.17781
1480,-0.72797
1481,0.74961
1482,0.12283
1483,0.63109
1484,0.64007
1485,-0.83609
1486,0.18776
1487,-2.1102
1488,0.56729
1489,0.37802
1490,0.40938
1491,-0.27568
1492,0.4431
1493,0.30985
1494,0.16828
1495,-0.83679
1496,-0.3009
1497,0.28463
1498,-0.8467
1499,-0.45878
1500,0.71961
1501,3.3944
1502,-0.50494
1503,0.93728
1504,1.1053
1505,0.097355
1506,-2.0124
1507,0.54561
1508,0.34465
1509,0.84266
1510,0.068487
1511,1.1364
1512,0.20592
1513,-0.3693
1514,0.51504
1515,0.058671
1516,-0.48791
1517,0.5725
1518,-2.3883
1519,-2.6255
1520,-0.89225
1521,-0.35566
1522,-0.099655
1523,0.36674
1524,2.5075
1525,0.78728
1526,0.013644
1527,0.48398
1528,0.8286
1529,2.2864
1530,-0.0011214
1531,0.72048
1532,0.29527
1533,0.32284
1534,2.7095
1535,0.36315
1536,0.8643
1537,0.77244
1538,1.5812
1539,0.96747
1540,0.59491
1541,1.7027
1542,0.38747
1543,-1.7936
1544,-0.39873
1545,0.96112
1546,2.2418
1547,-0.93585
1548,1.2933
1549,-0.71177
1550,-0.32715
1551,0.24126
1552,0.6688
1553,0.55362
1554,2.1748
1555,0.55315
1556,0.2717
1557,0.44749
1558,-0.90898
1559,0.65734
1560,-0.53252
1561,0.67015
1562,0.71357
1563,-0.94486
1564,0.05891
1565,-0.20822
1566,0.73051
1567,0.29113
1568,0.94061
1569,0.40551
1570,-0.79141
1571,0.66504
1572,-1.5715
1573,-0.95155
1574,-0.46212
1575,0.96327
1576,0.27039
1577,0.11768
1578,0.43848
1579,0.54832
1580,0.16822
1581,1.0442
1582,0.33974
1583,0.87251
1584,-1.0357
1585,0.65144
1586,0.027938
1587,0.24011
1588,-0.16279
1589,1.6385
1590,1.1436
1591,-0.98987
1592,-0.1898
1593,1.2265
1594,0.82552
1595,-1.8585
1596,0.51796
1597,1.2918
1598,-3.3609
1599,-0.79652
1600,0.5921
1601,-0.18788
1602,-0.23882
1603,1.6195
1604,0.51993
1605,0.50568
1606,-0.26348
1607,-2.5347
1608,0.77244
1609,0.26486
1610,0.27263
1611,0.029698
1612,-0.35861
1613,-0.28098
1614,1.5532
1615,-0.29271
1616,-2.0489
1617,0.92126
1618,3.83
1619,-3.1248
1620,1.5834
1621,-0.013914
1622,0.38674
1623,-0.61945
1624,-3.5282
1625,-0.32573
1626,-0.59781
1627,1.1411
1628,0.54794
1629,-0.078794
1630,0.84055
1631,1.0149
1632,1.6941
1633,3.227
1634,0.65632
1635,0.67187
1636,-0.7608
1637,0.053961
1638,0.57495
1639,-0.029117
1640,0.29283
1641,-1.4476
1642,1.1033
1643,-0.31036
1644,0.40391
1645,-0.68774
1646,-0.63919
1647,0.48928
1648,1.6949
1649,0.34655
1650,1.2854
1651,1.018
1652,0.84585
1653,1.0627
1654,0.64212
1655,1.6252
1656,0.5423
1657,-1.8223
1658,-1.431
1659,-0.30676
1660,-0.047329
1661,2.0691
1662,1.2216
1663,0.77462
1664,0.65908
1665,-0.5084
1666,0.56128
1667,1.8808
1668,0.19957
1669,0.61908
1670,0.33019
1671,1.8761
1672,0.19629
1673,-2.9966
1674,-2.8858
1675,1.0021
1676,-0.13311
1677,1.3411
1678,-0.31001
1679,0.44951
1680,0.17129
1681,0.52436
1682,0.19543
1683,-0.5192
1684,1.0774
1685,0.5935
1686,-0.027546
1687,0.42373
1688,-0.3744
1689,1.1288
1690,-0.91939
1691,0.56548
1692,0.58943
1693,-1.3924
1694,1.0938
1695,-0.6542
1696,-0.52791
1697,0.83019
1698,0.1002
1699,-1.6089
1700,0.52271
1701,0.94833
1702,0.81903
1703,-0.97918
1704,-0.52408
1705,-1.2535
1706,0.24773
1707,0.34061
1708,0.017353
1709,0.027127
1710,-0.46283
1711,1.341
1712,0.56677
1713,0.67244
1714,0.47955
1715,0.091497
1716,0.69838
1717,0.17936
1718,0.39777
1719,-3.1743
1720,1.2397
1721,0.89472
1722,-1.1586
1723,-0.27648
1724,0.6792
1725,-2.1841
1726,0.52877
1727,1.0765
1728,0.78278
1729,2.2303
1730,-0.85606
1731,-0.57425
1732,0.4488
1733,-1.3455
1734,-0.2652
1735,0.17261
1736,-0.47569
1737,0.99631
1738,1.104
1739,0.51146
1740,0.45116
1741,-0.26237
1742,0.77303
1743,2.0678
1744,0.22196
1745,-0.35563
1746,2.3708
1747,-1.0769
1748,0.10245
1749,1.2854
1750,0.2095
1751,0.39821
1752,0.58024
1753,2.1248
1754,-1.2782
1755,0.82698
1756,-2.0317
1757,1.0085
1758,0.037024
1759,0.23861
1760,-0.4194
1761,0.35525
1762,1.0567
1763,0.55022
1764,-0.66036
1765,-0.16446
1766,-1.2745
1767,0.10569
1768,-0.45726
1769,3.1531
1770,0.91109
1771,0.82941
1772,0.83065
1773,0.84147
1774,-0.051713
1775,-1.1215
1776,0.20998
1777,1.1622
1778,2.3162
1779,0.084441
1780,0.21829
1781,-0.10503
1782,-0.15677
1783,-0.49799
1784,0.30895
1785,1.2912
1786,0.22873
1787,1.0445
1788,-0.48331
1789,-1.4689
1790,-0.50265
1791,0.60639
1792,1.1775
1793,0.45674
1794,-1.5867
1795,1.419
1796,0.81763
1797,0.3502
1798,1.4805
1799,-0.18066
1800,-0.028692
1801,0.30143
1802,0.0087342
